condition_id,model,pmse_mean,pmse_std,n
32,extra_trees,0.4427439614072841,0.04836460213979099,4
32,gbrt,0.37686248204119943,0.06345029688720756,4
32,hist_gbrt,0.37302455725032413,0.05969014910552783,4
32,knn,0.5787700168147011,0.05602227264254028,4
32,lasso,0.2764201797544956,0.0436744563214299,4
32,rf,0.4846345936292548,0.06964887342564548,4
32,ridge,0.2765445001423359,0.04345920450861942,4
33,elastic_net,0.11018069460988045,0.0668019012217742,4
33,extra_trees,0.2053044759670565,0.06457533176978024,4
33,gbrt,0.1790008286631682,0.05501591463111288,4
33,hist_gbrt,0.16627647436380785,0.05001942513199083,4
33,knn,0.2933819252171659,0.07342234053561213,4
33,lasso,0.11050444468855858,0.0669247524405751,4
33,rf,0.22318114858315946,0.05832391670649626,4
33,ridge,0.11120149120688438,0.06672265865765,4
34,elastic_net,0.09571190713904798,0.07502896439658333,4
34,extra_trees,0.1496981544894665,0.09081496339141389,4
34,gbrt,0.1521488233135363,0.09513623661100289,4
34,hist_gbrt,0.14852032033345763,0.10250703132426982,4
34,knn,0.20102065835142865,0.09837739958845816,4
34,lasso,0.09580415021628141,0.07476524676114754,4
34,rf,0.16534573523707047,0.09300736574550526,4
34,ridge,0.09962105029262602,0.0773859063411795,4
35,elastic_net,0.36639658361673355,0.13753384667969631,4
35,extra_trees,0.5762677271519958,0.17040895383445556,4
35,gbrt,0.5450316238787296,0.19501103582376997,4
35,hist_gbrt,0.5273108085699814,0.18656521601718953,4
35,knn,0.6203788171870344,0.13612058530347249,4
35,lasso,0.3662393167614937,0.13733520644111064,4
35,rf,0.5997407761367841,0.17114218720903993,4
35,ridge,0.3659360557794571,0.1373493225933646,4
36,elastic_net,0.09549176879227161,0.053644517538137454,4
36,extra_trees,0.4218410784947847,0.07188811224629656,4
36,gbrt,0.3691791575456627,0.05881810939647114,4
36,hist_gbrt,0.2963305999269341,0.05614373242688298,4
36,knn,0.5113621818166025,0.15281623386420454,4
36,lasso,0.09553333930671215,0.053644455675562516,4
36,rf,0.4658904453102788,0.08108556650953591,4
36,ridge,0.09491499420255423,0.053785529818612635,4
37,elastic_net,0.2962608188390732,0.19070220707364016,4
37,extra_trees,0.3412410890996973,0.1084728320424484,4
37,gbrt,0.2885400460597045,0.06336355305183501,4
37,hist_gbrt,0.2538947916256102,0.077778319857414,4
37,knn,0.4757291826936253,0.06757555767578215,4
37,lasso,0.2963099405169487,0.19066227287009524,4
