condition_id,repeat,dataset_idx,seed,seq_len,train_size,num_features,num_causes,num_layers,hidden_dim,generation_mode,y_is_effect,in_clique,sort_features,first_nonlinearity,per_layer_activation,noise_std,init_std,sampling,model,pmse
4,1,1,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,gbrt,0.6347609005294608
4,1,1,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,hist_gbrt,0.6112464783003326
4,1,1,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,rf,0.5680301460365613
4,1,1,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,extra_trees,0.5273242695415548
5,0,0,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,ridge,0.6130462288856506
5,0,0,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,lasso,0.6122506856918335
5,0,0,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,elastic_net,0.6127793192863464
5,0,0,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,knn,0.5954071407688191
5,0,0,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,gbrt,0.6376155416053623
5,0,0,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,hist_gbrt,0.5935160073360488
5,0,0,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,rf,0.5889950685541224
5,0,0,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,extra_trees,0.5813445470813523
5,0,1,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,ridge,0.8880668878555298
5,0,1,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,lasso,0.8881708979606628
5,0,1,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,elastic_net,0.8882236480712891
5,0,1,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,knn,0.9807245567272614
